Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Proteins	Peptides	Razor + unique peptides	Unique peptides	Peptides b1t1	Peptides b1t2	Peptides b1t3	Peptides b2t1	Peptides b2t2	Peptides b2t3	Peptides b3t1	Peptides b3t2	Peptides b3t3	Razor + unique peptides b1t1	Razor + unique peptides b1t2	Razor + unique peptides b1t3	Razor + unique peptides b2t1	Razor + unique peptides b2t2	Razor + unique peptides b2t3	Razor + unique peptides b3t1	Razor + unique peptides b3t2	Razor + unique peptides b3t3	Unique peptides b1t1	Unique peptides b1t2	Unique peptides b1t3	Unique peptides b2t1	Unique peptides b2t2	Unique peptides b2t3	Unique peptides b3t1	Unique peptides b3t2	Unique peptides b3t3	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Slice average	Slice 1	Experiment b1t1	Experiment b1t2	Experiment b1t3	Experiment b2t1	Experiment b2t2	Experiment b2t3	Experiment b3t1	Experiment b3t2	Experiment b3t3	PEP	Ratio H/L	Ratio H/L normalized	Ratio H/L variability [%]	Ratio H/L count	Ratio H/L b1t1	Ratio H/L normalized b1t1	Ratio H/L variability [%] b1t1	Ratio H/L count b1t1	Ratio H/L b1t2	Ratio H/L normalized b1t2	Ratio H/L variability [%] b1t2	Ratio H/L count b1t2	Ratio H/L b1t3	Ratio H/L normalized b1t3	Ratio H/L variability [%] b1t3	Ratio H/L count b1t3	Ratio H/L b2t1	Ratio H/L normalized b2t1	Ratio H/L variability [%] b2t1	Ratio H/L count b2t1	Ratio H/L b2t2	Ratio H/L normalized b2t2	Ratio H/L variability [%] b2t2	Ratio H/L count b2t2	Ratio H/L b2t3	Ratio H/L normalized b2t3	Ratio H/L variability [%] b2t3	Ratio H/L count b2t3	Ratio H/L b3t1	Ratio H/L normalized b3t1	Ratio H/L variability [%] b3t1	Ratio H/L count b3t1	Ratio H/L b3t2	Ratio H/L normalized b3t2	Ratio H/L variability [%] b3t2	Ratio H/L count b3t2	Ratio H/L b3t3	Ratio H/L normalized b3t3	Ratio H/L variability [%] b3t3	Ratio H/L count b3t3	Sequence coverage b1t1 [%]	Sequence coverage b1t2 [%]	Sequence coverage b1t3 [%]	Sequence coverage b2t1 [%]	Sequence coverage b2t2 [%]	Sequence coverage b2t3 [%]	Sequence coverage b3t1 [%]	Sequence coverage b3t2 [%]	Sequence coverage b3t3 [%]	Intensity	Intensity L	Intensity H	Intensity b1t1	Intensity L b1t1	Intensity H b1t1	Intensity b1t2	Intensity L b1t2	Intensity H b1t2	Intensity b1t3	Intensity L b1t3	Intensity H b1t3	Intensity b2t1	Intensity L b2t1	Intensity H b2t1	Intensity b2t2	Intensity L b2t2	Intensity H b2t2	Intensity b2t3	Intensity L b2t3	Intensity H b2t3	Intensity b3t1	Intensity L b3t1	Intensity H b3t1	Intensity b3t2	Intensity L b3t2	Intensity H b3t2	Intensity b3t3	Intensity L b3t3	Intensity H b3t3	Only identified by site	Reverse	Contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
P63104;E7EX29;E7ESK7;E7EVZ2;E9PD24;E5RIR4;E5RGE1;E7EX24;B0AZS6;Q04917;P62258-2;A2IDB2;H0YB80;B7Z2E6	P63104;E7EX29;E7ESK7;E7EVZ2;E9PD24;E5RIR4;E5RGE1	5;4;4;3;3;3;3;2;2;1;1;1;1;1	5;4;4;3;3;3;3;2;2;1;1;1;1;1	4;3;3;2;2;2;2;2;2;0;0;0;1;1	14-3-3 protein zeta/delta	YWHAZ	>sp|P63104|1433Z_HUMAN 14-3-3 protein zeta/delta OS=Homo sapiens GN=YWHAZ PE=1 SV=1;>tr|E7EX29|E7EX29_HUMAN 14-3-3 protein zeta/delta (Fragment) OS=Homo sapiens GN=YWHAZ PE=3 SV=1;>tr|E7ESK7|E7ESK7_HUMAN 14-3-3 protein zeta/delta (Fragment) OS=Homo sapiens	14	5	5	4	3	2	5	2	5	2	4	3	3	3	2	5	2	5	2	4	3	3	2	2	4	2	4	2	3	2	2	26.9	26.9	23.7	27.745	245	245;246;137;98;92;75;52;170;168;246;233;162;130;125	1	31	4	3	5	2	5	2	4	3	3	2.3121E-205	2.2498	1.4436	41.048	16	NaN	NaN	NaN	2	NaN	NaN	NaN	1	1.9464	1.376	60.389	3	NaN	NaN	NaN	1	3.0732	1.8038	21.498	3	NaN	NaN	NaN	0	NaN	NaN	NaN	2	NaN	NaN	NaN	2	NaN	NaN	NaN	2	18.4	15.1	26.9	15.1	26.9	14.3	23.3	16.3	18.4	717850000	235090000	482760000	110790000	33698000	77090000	56801000	18091000	38710000	164330000	65285000	99045000	48045000	14146000	33899000	99562000	29840000	69722000	0	0	0	88177000	26987000	61190000	60714000	17021000	43693000	89437000	30021000	59416000				477	450;662;1462;1597;2027	True;True;True;True;True	462;677;1494;1644;2082	2165;2166;2167;2168;2169;2170;2171;2172;2173;2174;2175;3151;3152;3153;3154;6616;6617;6618;7207;7208;7209;7210;7211;7212;9091;9092;9093;9094;9095;9096;9097	2281;2282;2283;2284;2285;2286;2287;2288;2289;2290;2291;2292;2293;2294;2295;3286;3287;3288;3289;6850;6851;7456;7457;7458;7459;7460;7461;9448;9449;9450;9451;9452;9453;9454	2288;3288;6851;7458;9454		
P63220;Q8WVC2;Q9BYK1;Q13666;Q9BYK2	P63220;Q8WVC2;Q9BYK1	3;3;2;1;1	3;3;2;1;1	3;3;2;1;1	40S ribosomal protein S21	RPS21	>sp|P63220|RS21_HUMAN 40S ribosomal protein S21 OS=Homo sapiens GN=RPS21 PE=1 SV=1;>tr|Q8WVC2|Q8WVC2_HUMAN 40S ribosomal protein S21 OS=Homo sapiens GN=RPS21 PE=2 SV=1;>tr|Q9BYK1|Q9BYK1_HUMAN 40S ribosomal protein S21 OS=Homo sapiens GN=RPS21 PE=2 SV=1	5	3	3	3	0	0	0	2	2	1	0	1	0	0	0	0	2	2	1	0	1	0	0	0	0	2	2	1	0	1	0	43.4	43.4	43.4	9.1113	83	83;81;90;97;66	1	6				2	2	1		1		3.2522E-28	2.2733	1.2642	112.82	6	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	NaN	NaN	2	NaN	NaN	NaN	2	NaN	NaN	NaN	1	NaN	NaN	NaN	0	NaN	NaN	NaN	1	NaN	NaN	NaN	0	0	0	0	31.3	24.1	12	0	12	0	93885000	51544000	42341000	0	0	0	0	0	0	0	0	0	17878000	4968100	12910000	53233000	39448000	13785000	13670000	4160300	9509400	0	0	0	9103800	2967300	6136500	0	0	0				478	1524;1804;2210	True;True;True	1567;1857;2269	6900;8106;9976;9977;9978;9979	7144;8411;10412;10413;10414;10415;10416;10417;10418	7144;8411;10412		
P63261;F5H0N0;I3L3I4;I3L1U9;I3L3I0;I3L4N8;I3L3R2	P63261;F5H0N0;I3L3I4;I3L1U9;I3L3I0;I3L4N8	22;21;20;14;14;13;10	2;2;2;2;2;2;2	2;2;2;2;2;2;2	Actin, cytoplasmic 2;Actin, cytoplasmic 2, N-terminally processed	ACTG1	>sp|P63261|ACTG_HUMAN Actin, cytoplasmic 2 OS=Homo sapiens GN=ACTG1 PE=1 SV=1;>tr|F5H0N0|F5H0N0_HUMAN Actin, cytoplasmic 2, N-terminally processed OS=Homo sapiens GN=ACTG1 PE=3 SV=1;>tr|I3L3I4|I3L3I4_HUMAN Actin, cytoplasmic 2, N-terminally processed OS=Ho	7	22	2	2	13	14	10	12	15	19	11	12	12	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	60.8	4.8	4.8	41.792	375	375;333;383;214;214;242;164	1	11	1	1	1	1	2	2	1	1	1	0	3.6986	2.6983	108.69	8	NaN	NaN	NaN	1	NaN	NaN	NaN	1	NaN	NaN	NaN	1	NaN	NaN	NaN	1	NaN	NaN	NaN	2	NaN	NaN	NaN	2	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	NaN	NaN	0	49.3	48.5	37.6	32.5	42.1	49.1	36.3	42.7	39.5	69160000	26625000	42536000	4735600	582780	4152900	3885800	457210	3428600	4331300	733840	3597500	7043000	1178900	5864100	24217000	12341000	11876000	21341000	11331000	10010000	1806000	0	1806000	1800600	0	1800600	0	0	0				479	310;311;355;445;468;469;498;531;904;905;920;1001;1136;1210;1471;1523;1695;1792;2035;2179;2225;2513	False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False	318;319;363;456;457;481;482;511;544;923;924;939;940;1021;1159;1233;1504;1566;1744;1845;2090;2237;2238;2285;2579	1447;1448;1449;1450;1451;1452;1453;1454;1455;1456;1457;1458;1459;1460;1461;1462;1463;1464;1688;1689;2148;2149;2150;2151;2152;2153;2154;2155;2156;2157;2246;2247;2248;2249;2250;2251;2252;2253;2254;2255;2256;2257;2258;2259;2260;2261;2262;2395;2396;2537;2538;2539;2540;2541;4122;4123;4124;4125;4126;4127;4179;4180;4181;4182;4183;4184;4185;4186;4187;4188;4189;4190;4191;4192;4193;4591;4592;4593;4594;4595;4596;5239;5240;5241;5537;5538;5539;5540;5541;6647;6648;6649;6650;6651;6652;6653;6654;6655;6899;7620;7621;7622;7623;7624;7625;7626;8064;8065;8066;9130;9131;9132;9133;9134;9135;9136;9137;9138;9139;9140;9141;9142;9143;9144;9145;9146;9147;9844;9845;9846;9847;9848;9849;9850;10057;10058;10059;10060;10061;10062;10063;10064;10065;10066;11341;11342	1514;1515;1516;1517;1518;1519;1520;1521;1522;1523;1524;1525;1526;1527;1528;1529;1530;1531;1532;1533;1534;1535;1536;1537;1538;1539;1766;1767;2263;2264;2265;2266;2267;2268;2269;2270;2271;2272;2273;2374;2375;2376;2377;2378;2379;2380;2381;2382;2383;2384;2385;2386;2387;2388;2389;2390;2391;2392;2393;2394;2395;2521;2522;2666;2667;2668;2669;2670;4274;4275;4276;4277;4278;4279;4280;4325;4326;4327;4328;4329;4330;4331;4332;4333;4334;4335;4336;4337;4338;4339;4733;4734;4735;4736;4737;4738;4739;5474;5475;5476;5761;5762;5763;5764;5765;6880;6881;6882;6883;6884;6885;6886;6887;6888;6889;7143;7900;7901;7902;7903;7904;7905;7906;8362;9491;9492;9493;9494;9495;9496;9497;9498;9499;9500;9501;9502;9503;9504;9505;9506;9507;10255;10256;10257;10258;10259;10260;10261;10262;10494;10495;10496;10497;10498;10499;10500;10501;10502;10503;11770;11771	1515;1526;1766;2266;2374;2390;2521;2668;4275;4278;4326;4733;5476;5762;6889;7143;7901;8362;9504;10261;10498;11770	7;8;9	44;153;305
P63313;CON__P21752	P63313;CON__P21752	2;1	2;1	2;1	Thymosin beta-10	TMSB10	>sp|P63313|TYB10_HUMAN Thymosin beta-10 OS=Homo sapiens GN=TMSB10 PE=1 SV=2;>P21752 SWISS-PROT:P21752 (Bos taurus) Thymosin beta-9	2	2	2	2	1	1	1	2	2	0	0	1	1	1	1	1	2	2	0	0	1	1	1	1	1	2	2	0	0	1	1	31.8	31.8	31.8	5.0256	44	44;42	1	12	1	2	1	3	3			1	1	2.7658E-38	1.4324	0.99257	22.502	12	NaN	NaN	NaN	1	NaN	NaN	NaN	2	NaN	NaN	NaN	1	1.5293	0.98725	21.382	3	1.8297	1.1187	4.6583	3	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	NaN	NaN	1	NaN	NaN	NaN	1	29.5	29.5	29.5	31.8	31.8	0	0	31.8	31.8	172880000	79409000	93470000	13309000	5302700	8006600	17315000	5326100	11989000	11947000	5202200	6744400	34082000	16874000	17208000	32491000	13217000	19273000	0	0	0	0	0	0	35678000	19764000	15914000	28058000	13723000	14335000			+	480	1641;1642	True;True	1690;1691	7402;7403;7404;7405;7406;7407;7408;7409;7410;7411;7412;7413	7673;7674;7675;7676;7677;7678;7679;7680;7681	7675;7681		
P67809;H0Y449;E7ETA0;C9J5V9;Q9Y2T7;P16989-3	P67809;H0Y449;E7ETA0;C9J5V9	7;6;6;5;1;1	7;6;6;5;1;1	6;6;5;4;0;0	Nuclease-sensitive element-binding protein 1	YBX1	>sp|P67809|YBOX1_HUMAN Nuclease-sensitive element-binding protein 1 OS=Homo sapiens GN=YBX1 PE=1 SV=3;>tr|H0Y449|H0Y449_HUMAN Nuclease-sensitive element-binding protein 1 (Fragment) OS=Homo sapiens GN=YBX1 PE=4 SV=1;>tr|E7ETA0|E7ETA0_HUMAN Nuclease-sensiti	6	7	7	6	2	3	2	5	4	1	4	2	1	2	3	2	5	4	1	4	2	1	2	3	2	5	3	1	4	2	1	42.9	42.9	40.4	35.924	324	324;374;314;216;364;342	1	25	3	3	2	5	4	1	4	2	1	1.9363E-221	1.8711	1.1304	27.996	14	NaN	NaN	NaN	2	NaN	NaN	NaN	1	NaN	NaN	NaN	1	1.5951	1.1251	46.572	3	1.9349	1.1357	9.973	3	NaN	NaN	NaN	0	2.0357	1.3997	25.624	3	NaN	NaN	NaN	1	NaN	NaN	NaN	0	11.7	17.9	9	33	17.3	6.2	28.4	9	6.2	123000000	37643000	85353000	18005000	5076600	12929000	7732400	2740900	4991400	7257900	2049600	5208300	31753000	8841300	22912000	28827000	10410000	18418000	0	0	0	21578000	5536600	16042000	7842200	2988500	4853700	0	0	0				481	5;496;715;1577;1654;1809;2459	True;True;True;True;True;True;True	5;509;730;1624;1703;1862;2525	24;25;26;27;28;29;30;2392;3371;3372;7117;7454;7455;7456;7457;7458;8119;8120;11109;11110;11111;11112;11113;11114;11115	28;29;30;31;32;33;34;2518;3508;3509;7369;7726;7727;7728;7729;7730;8425;8426;8427;11547;11548;11549;11550;11551;11552	29;2518;3508;7369;7727;8426;11547		
P67936;P67936-2	P67936;P67936-2	20;14	10;4	10;4	Tropomyosin alpha-4 chain	TPM4	>sp|P67936|TPM4_HUMAN Tropomyosin alpha-4 chain OS=Homo sapiens GN=TPM4 PE=1 SV=3;>sp|P67936-2|TPM4_HUMAN Isoform 2 of Tropomyosin alpha-4 chain OS=Homo sapiens GN=TPM4	2	20	10	10	8	8	9	9	9	12	10	12	11	4	4	4	4	3	6	3	4	4	4	4	4	4	3	6	3	4	4	61.3	37.1	37.1	28.521	248	248;284	1	43	5	5	6	5	4	6	3	4	5	0	2.8544	1.7157	56.805	22	2.9516	2.3016	19.69	3	3.3902	2.4206	28.509	3	3.6504	2.9568	52.623	4	2.8704	1.6992	17.047	3	NaN	NaN	NaN	1	1.9389	1.079	68.565	4	NaN	NaN	NaN	0	NaN	NaN	NaN	2	NaN	NaN	NaN	2	36.7	32.3	44.8	39.1	32.7	52	35.1	44	41.1	484720000	124800000	359920000	96358000	27040000	69317000	96876000	23130000	73746000	114930000	23509000	91420000	22641000	5541600	17100000	19118000	6326000	12792000	90305000	27406000	62899000	0	0	0	22539000	5559100	16980000	21954000	6289200	15665000				482	90;118;119;481;500;532;915;1051;1052;1059;1060;1151;1192;1197;1198;1216;1428;1794;1795;2110	False;True;True;False;True;True;False;True;True;False;False;True;True;False;False;False;True;False;False;True	93;122;123;494;513;545;934;1073;1074;1081;1082;1174;1215;1220;1221;1239;1454;1847;1848;2166	419;420;546;547;548;549;550;551;552;2305;2306;2307;2308;2309;2310;2399;2400;2401;2402;2403;2404;2405;2406;2407;2408;2409;2410;2411;2412;2542;2543;4159;4160;4161;4162;4163;4164;4833;4834;4835;4836;4837;4838;4839;4840;4841;4842;4843;4844;4845;4893;4894;4895;4896;4897;4898;4899;4900;4901;4902;4903;4904;4905;4906;4907;4908;4909;4910;5302;5303;5304;5305;5474;5492;5493;5494;5495;5496;5497;5558;5559;5560;5561;5562;5563;5564;5565;5566;5567;5568;5569;5570;5571;5572;5573;5574;6452;8071;8072;8073;8074;8075;8076;8077;8078;8079;9505	444;445;575;576;577;578;579;580;581;2427;2428;2429;2430;2431;2432;2525;2526;2527;2528;2529;2530;2531;2532;2533;2534;2535;2536;2537;2538;2671;4308;4309;4310;4997;4998;4999;5000;5001;5002;5003;5004;5005;5006;5007;5008;5009;5010;5011;5102;5103;5104;5105;5106;5107;5108;5109;5110;5111;5112;5113;5114;5115;5116;5117;5118;5119;5120;5121;5122;5123;5124;5125;5533;5534;5535;5536;5697;5713;5714;5715;5716;5717;5718;5782;5783;5784;5785;5786;5787;5788;5789;5790;5791;5792;5793;5794;5795;5796;5797;5798;5799;5800;6682;8369;8370;8371;8372;8373;8374;8375;8376;8377;8378;8379;8380;8381;8382;9902	444;575;581;2429;2530;2671;4309;5001;5007;5106;5118;5533;5697;5713;5717;5784;6682;8369;8379;9902		
P68104;Q5VTE0;Q6IQ15;F8W6I0;Q05639;Q5JR01;A6PW80;E7EPH7	P68104;Q5VTE0;Q6IQ15;F8W6I0	12;12;10;8;5;2;2;1	12;12;10;8;5;2;2;1	12;12;10;8;5;2;2;1	Elongation factor 1-alpha 1;Putative elongation factor 1-alpha-like 3;Elongation factor 1-alpha	EEF1A1;EEF1A1P5	>sp|P68104|EF1A1_HUMAN Elongation factor 1-alpha 1 OS=Homo sapiens GN=EEF1A1 PE=1 SV=1;>sp|Q5VTE0|EF1A3_HUMAN Putative elongation factor 1-alpha-like 3 OS=Homo sapiens GN=EEF1A1P5 PE=5 SV=1;>tr|Q6IQ15|Q6IQ15_HUMAN EEF1A1 protein OS=Homo sapiens GN=EEF1A1 P	8	12	12	12	5	5	4	9	5	7	5	7	6	5	5	4	9	5	7	5	7	6	5	5	4	9	5	7	5	7	6	36.6	36.6	36.6	50.14	462	462;462;441;426;463;145;107;111	1	68	8	7	5	11	6	9	6	10	6	3.144E-249	2.2934	1.5555	37.249	63	2.7312	1.9082	49.336	7	2.6367	1.7523	44.664	7	1.6697	1.253	28.852	5	2.5498	1.7424	49.742	9	2.4681	1.5897	15.853	6	2.6949	1.5067	36.23	8	1.6229	1.1159	33.99	6	2.269	1.4584	29.482	9	2.196	1.6867	39.278	6	17.7	17.7	15.4	30.3	11	22.9	18.2	22.1	20.3	4761900000	1413500000	3348400000	598110000	170330000	427790000	557870000	162050000	395830000	352430000	106940000	245490000	519240000	162680000	356560000	563480000	151280000	412190000	619290000	164150000	455140000	509110000	157570000	351540000	561700000	181880000	379820000	480650000	156650000	324000000				483	417;520;604;991;1356;1465;1648;1762;1871;2017;2282;2535	True;True;True;True;True;True;True;True;True;True;True;True	428;533;619;1011;1380;1497;1697;1815;1924;1925;2072;2342;2601	1995;1996;2488;2489;2490;2491;2492;2493;2494;2495;2496;2880;4517;4518;4519;4520;4521;4522;4523;4524;6182;6624;6625;7429;7430;7431;7432;7433;7953;7954;7955;7956;7957;7958;7959;7960;7961;7962;8386;8387;8388;8389;8390;8391;8392;8393;8394;8395;8396;8397;8398;8399;8400;8401;8402;9056;9057;9058;9059;9060;10354;10355;10356;10357;10358;10359;10360;11433	2094;2095;2621;2622;2623;2624;2625;2626;2627;2628;2629;3012;4667;4668;4669;4670;6400;6857;6858;7699;7700;7701;8256;8257;8258;8259;8260;8703;8704;8705;8706;8707;8708;8709;8710;8711;8712;8713;8714;8715;8716;8717;8718;8719;8720;8721;8722;8723;8724;8725;8726;8727;9411;9412;9413;9414;9415;10804;10805;10806;10807;10808;10809;10810;11869	2094;2625;3012;4669;6400;6857;7700;8260;8721;9413;10806;11869	61;62	404;410
P78543	P78543	2	2	2	Protein BTG2	BTG2	>sp|P78543|BTG2_HUMAN Protein BTG2 OS=Homo sapiens GN=BTG2 PE=1 SV=1	1	2	2	2	0	0	0	1	2	1	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	1	2	1	0	0	0	36.7	36.7	36.7	17.416	158	158	1	4				1	2	1				1.7707E-10	NaN	NaN	NaN	1	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	NaN	NaN	1	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	NaN	NaN	0	0	0	0	20.3	36.7	20.3	0	0	0	41199000	1003900	40195000	0	0	0	0	0	0	0	0	0	10625000	0	10625000	17805000	1003900	16801000	12770000	0	12770000	0	0	0	0	0	0	0	0	0				484	984;2230	True;True	1004;2290	4484;10074;10075;10076	4630;10512;10513;10514;10515	4630;10515		
P98179	P98179	12	12	12	Putative RNA-binding protein 3	RBM3	>sp|P98179|RBM3_HUMAN Putative RNA-binding protein 3 OS=Homo sapiens GN=RBM3 PE=1 SV=1	1	12	12	12	4	5	6	5	7	8	4	2	3	4	5	6	5	7	8	4	2	3	4	5	6	5	7	8	4	2	3	83.4	83.4	83.4	17.17	157	157	1	50	5	5	7	6	8	9	4	3	3	1.52E-126	2.7342	1.7054	27.952	47	2.8526	1.7033	19.88	5	2.7473	1.7434	20.252	4	2.8182	1.7522	19.79	7	3.0325	1.8231	28.795	6	2.7608	1.6332	22.652	7	2.5128	1.2949	40.787	9	2.6513	1.6789	3.7576	4	2.5251	1.7308	0.85392	3	NaN	NaN	NaN	2	34.4	40.8	52.2	43.9	73.2	68.2	35	19.1	22.9	1950800000	507910000	1442900000	232120000	60395000	171720000	182500000	49493000	133010000	272220000	75351000	196870000	205200000	48960000	156240000	331820000	80835000	250990000	271650000	71380000	200270000	224550000	61749000	162800000	140940000	36990000	103950000	89812000	22755000	67057000				485	193;742;760;879;1237;1238;1624;1976;1984;2042;2520;2534	True;True;True;True;True;True;True;True;True;True;True;True	199;757;776;896;1261;1262;1673;2031;2039;2097;2586;2600	862;863;864;865;3469;3470;3471;3472;3473;3580;4010;4011;4012;4013;4014;4015;4016;5654;5655;7316;7317;8840;8841;8842;8889;9165;9166;9167;9168;9169;9170;9171;11366;11367;11368;11369;11370;11371;11421;11422;11423;11424;11425;11426;11427;11428;11429;11430;11431;11432	899;900;901;902;3609;3610;3611;3612;3613;3614;3730;4159;4160;4161;4162;4163;4164;4165;4166;4167;5881;5882;7578;7579;9187;9188;9189;9239;9525;9526;9527;9528;9529;9530;9531;9532;9533;11795;11796;11797;11798;11799;11855;11856;11857;11858;11859;11860;11861;11862;11863;11864;11865;11866;11867;11868	899;3613;3730;4167;5881;5882;7579;9188;9239;9525;11799;11863		
H0YG49;Q01130;Q8NAK9;F5GYB8;Q9BRL6;Q9BRL6-2	H0YG49;Q01130;Q8NAK9;F5GYB8	4;4;3;2;1;1	4;4;3;2;1;1	4;4;3;2;1;1	Serine/arginine-rich splicing factor 2	SRSF2	>tr|H0YG49|H0YG49_HUMAN Serine/arginine-rich-splicing factor 2 OS=Homo sapiens GN=SRSF2 PE=4 SV=1;>sp|Q01130|SRSF2_HUMAN Serine/arginine-rich splicing factor 2 OS=Homo sapiens GN=SRSF2 PE=1 SV=4;>tr|Q8NAK9|Q8NAK9_HUMAN Serine/arginine-rich-splicing factor 	6	4	4	4	1	2	1	3	2	2	2	2	2	1	2	1	3	2	2	2	2	2	1	2	1	3	2	2	2	2	2	26.6	26.6	26.6	25.387	222	222;221;201;179;282;275	1	17	1	2	1	3	2	2	2	2	2	3.0891E-168	2.3534	1.476	43.092	14	NaN	NaN	NaN	1	NaN	NaN	NaN	2	NaN	NaN	NaN	1	NaN	NaN	NaN	2	NaN	NaN	NaN	1	NaN	NaN	NaN	1	NaN	NaN	NaN	2	NaN	NaN	NaN	2	NaN	NaN	NaN	2	3.6	11.3	7.7	21.6	11.3	14	11.3	8.6	12.6	495640000	144050000	351590000	83449000	22489000	60960000	80461000	23622000	56839000	11618000	5849400	5768800	64697000	17805000	46891000	55430000	13696000	41733000	58443000	17652000	40792000	72067000	23777000	48289000	60241000	15813000	44427000	9239200	3344300	5894900				486	392;2036;2293;2489	True;True;True;True	401;2091;2354;2555	1860;1861;1862;1863;1864;1865;9148;9149;10408;10409;10410;10411;10412;10413;10414;11222;11223	1946;1947;1948;1949;1950;1951;9508;9509;10863;10864;10865;10866;10867;11658	1949;9508;10865;11658		
Q01469;I6L8B7;A8MUU1	Q01469;I6L8B7	4;3;1	4;3;1	4;3;1	Fatty acid-binding protein, epidermal	FABP5	>sp|Q01469|FABP5_HUMAN Fatty acid-binding protein, epidermal OS=Homo sapiens GN=FABP5 PE=1 SV=3;>tr|I6L8B7|I6L8B7_HUMAN Fatty acid-binding protein, epidermal OS=Homo sapiens GN=FABP5 PE=4 SV=1	3	4	4	4	1	2	2	3	2	2	1	1	2	1	2	2	3	2	2	1	1	2	1	2	2	3	2	2	1	1	2	42.2	42.2	42.2	15.164	135	135;101;101	1	17	1	2	2	3	3	2	1	1	2	1.8792E-102	0.54355	0.34797	30.126	17	NaN	NaN	NaN	1	NaN	NaN	NaN	2	NaN	NaN	NaN	2	0.54639	0.31706	8.731	3	0.62192	0.36365	10.054	3	NaN	NaN	NaN	2	NaN	NaN	NaN	1	NaN	NaN	NaN	1	NaN	NaN	NaN	2	6.7	26.7	21.5	41.5	34.8	26.7	15.6	6.7	26.7	805200000	516640000	288560000	84827000	52063000	32764000	83525000	55352000	28173000	87790000	57945000	29845000	152760000	101060000	51697000	59327000	36303000	23025000	153390000	90033000	63358000	7863400	5804700	2058600	84393000	57210000	27182000	91321000	60861000	30460000				487	301;2167;2184;2185	True;True;True;True	309;2225;2243;2244	1414;1415;1416;1417;1418;1419;1420;9795;9796;9797;9798;9799;9800;9873;9874;9875;9876	1475;1476;1477;1478;1479;1480;1481;1482;1483;1484;1485;1486;1487;10204;10205;10206;10207;10208;10209;10210;10286;10287;10288;10289	1481;10207;10287;10289		
Q01658	Q01658	2	2	2	Protein Dr1	DR1	>sp|Q01658|NC2B_HUMAN Protein Dr1 OS=Homo sapiens GN=DR1 PE=1 SV=1	1	2	2	2	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	34.1	34.1	34.1	19.443	176	176	1	2			1						1	5.0086E-07	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	NaN	NaN	0	NaN	NaN	NaN	0	0	0	26.1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				488	278;1743	True;True	285;1795	1266;7868	1332;8170	1332;8170		
